kept,dropped
search_peng_hu_qu_gai_zao_yi_dong_all_lag1,search_peng_hu_qu_gai_zao_yi_dong_duan_lag1
search_peng_hu_qu_gai_zao_yi_dong_all_lag2,search_peng_hu_qu_gai_zao_yi_dong_duan_lag2
search_peng_hu_qu_gai_zao_yi_dong_all_lag3,search_peng_hu_qu_gai_zao_yi_dong_duan_lag3
search_peng_hu_qu_gai_zao_yi_dong_all_lag6,search_peng_hu_qu_gai_zao_yi_dong_duan_lag6
search_peng_hu_qu_gai_zao_yi_dong_all_lag12,search_peng_hu_qu_gai_zao_yi_dong_duan_lag12
search_peng_hu_qu_pc_all_lag1,search_peng_hu_qu_pc_duan_lag1
search_peng_hu_qu_pc_all_lag2,search_peng_hu_qu_pc_duan_lag2
search_peng_hu_qu_pc_all_lag3,search_peng_hu_qu_pc_duan_lag3
search_peng_hu_qu_pc_all_lag6,search_peng_hu_qu_pc_duan_lag6
search_peng_hu_qu_pc_all_lag12,search_peng_hu_qu_pc_duan_lag12
search_peng_hu_qu_yi_dong_all_lag1,search_peng_hu_qu_yi_dong_duan_lag1
search_peng_hu_qu_yi_dong_all_lag2,search_peng_hu_qu_yi_dong_duan_lag2
search_peng_hu_qu_yi_dong_all_lag3,search_peng_hu_qu_yi_dong_duan_lag3
search_peng_hu_qu_yi_dong_all_lag6,search_peng_hu_qu_yi_dong_duan_lag6
search_peng_hu_qu_yi_dong_all_lag12,search_peng_hu_qu_yi_dong_duan_lag12
search_qi_shui_pc_all_lag1,search_qi_shui_pc_duan_lag1
search_qi_shui_pc_all_lag2,search_qi_shui_pc_duan_lag2
search_qi_shui_pc_all_lag3,search_qi_shui_pc_duan_lag3
search_qi_shui_pc_all_lag6,search_qi_shui_pc_duan_lag6
search_qi_shui_pc_all_lag12,search_qi_shui_pc_duan_lag12
search_qi_shui_yi_dong_all_lag1,search_qi_shui_yi_dong_duan_lag1
search_qi_shui_yi_dong_all_lag2,search_qi_shui_yi_dong_duan_lag2
search_qi_shui_yi_dong_all_lag3,search_qi_shui_yi_dong_duan_lag3
search_qi_shui_yi_dong_all_lag6,search_qi_shui_yi_dong_duan_lag6
search_qi_shui_yi_dong_all_lag12,search_qi_shui_yi_dong_duan_lag12
search_qu_ku_cun_pc_all_lag1,search_qu_ku_cun_pc_duan_lag1
search_qu_ku_cun_pc_all_lag2,search_qu_ku_cun_pc_duan_lag2
search_qu_ku_cun_pc_all_lag3,search_qu_ku_cun_pc_duan_lag3
search_qu_ku_cun_pc_all_lag6,search_qu_ku_cun_pc_duan_lag6
search_qu_ku_cun_pc_all_lag12,search_qu_ku_cun_pc_duan_lag12
search_qu_ku_cun_yi_dong_all_lag1,search_qu_ku_cun_yi_dong_duan_lag1
search_qu_ku_cun_yi_dong_all_lag2,search_qu_ku_cun_yi_dong_duan_lag2
search_qu_ku_cun_yi_dong_all_lag3,search_qu_ku_cun_yi_dong_duan_lag3
search_qu_ku_cun_yi_dong_all_lag6,search_qu_ku_cun_yi_dong_duan_lag6
search_qu_ku_cun_yi_dong_all_lag12,search_qu_ku_cun_yi_dong_duan_lag12
search_qu_xiao_xian_gou_pc_all_lag1,search_qu_xiao_xian_gou_pc_duan_lag1
search_qu_xiao_xian_gou_pc_all_lag2,search_qu_xiao_xian_gou_pc_duan_lag2
search_qu_xiao_xian_gou_pc_all_lag3,search_qu_xiao_xian_gou_pc_duan_lag3
search_qu_xiao_xian_gou_pc_all_lag6,search_qu_xiao_xian_gou_pc_duan_lag6
search_qu_xiao_xian_gou_pc_all_lag12,search_qu_xiao_xian_gou_pc_duan_lag12
search_qu_xiao_xian_gou_yi_dong_all_lag1,search_qu_xiao_xian_gou_yi_dong_duan_lag1
search_qu_xiao_xian_gou_yi_dong_all_lag2,search_qu_xiao_xian_gou_yi_dong_duan_lag2
search_qu_xiao_xian_gou_yi_dong_all_lag3,search_qu_xiao_xian_gou_yi_dong_duan_lag3
search_qu_xiao_xian_gou_yi_dong_all_lag6,search_qu_xiao_xian_gou_yi_dong_duan_lag6
search_qu_xiao_xian_gou_yi_dong_all_lag12,search_qu_xiao_xian_gou_yi_dong_duan_lag12
search_rong_zi_pc_all_lag1,search_rong_zi_pc_duan_lag1
search_rong_zi_pc_all_lag2,search_rong_zi_pc_duan_lag2
search_rong_zi_pc_all_lag3,search_rong_zi_pc_duan_lag3
search_rong_zi_pc_all_lag6,search_rong_zi_pc_duan_lag6
search_rong_zi_pc_all_lag12,search_rong_zi_pc_duan_lag12
search_rong_zi_yi_dong_all_lag1,search_rong_zi_yi_dong_duan_lag1
search_rong_zi_yi_dong_all_lag2,search_rong_zi_yi_dong_duan_lag2
search_rong_zi_yi_dong_all_lag3,search_rong_zi_yi_dong_duan_lag3
search_rong_zi_yi_dong_all_lag6,search_rong_zi_yi_dong_duan_lag6
search_rong_zi_yi_dong_all_lag12,search_rong_zi_yi_dong_duan_lag12
search_shou_fu_pc_all_lag1,search_shou_fu_pc_duan_lag1
search_shou_fu_pc_all_lag2,search_shou_fu_pc_duan_lag2
search_shou_fu_pc_all_lag3,search_shou_fu_pc_duan_lag3
search_shou_fu_pc_all_lag6,search_shou_fu_pc_duan_lag6
search_shou_fu_pc_all_lag12,search_shou_fu_pc_duan_lag12
search_shou_fu_yi_dong_all_lag1,search_shou_fu_yi_dong_duan_lag1
search_shou_fu_yi_dong_all_lag2,search_shou_fu_yi_dong_duan_lag2
search_shou_fu_yi_dong_all_lag3,search_shou_fu_yi_dong_duan_lag3
search_shou_fu_yi_dong_all_lag6,search_shou_fu_yi_dong_duan_lag6
search_shou_fu_yi_dong_all_lag12,search_shou_fu_yi_dong_duan_lag12
search_shui_fei_pc_all_lag1,search_shui_fei_pc_duan_lag1
search_shui_fei_pc_all_lag2,search_shui_fei_pc_duan_lag2
search_shui_fei_pc_all_lag3,search_shui_fei_pc_duan_lag3
search_shui_fei_pc_all_lag6,search_shui_fei_pc_duan_lag6
search_shui_fei_pc_all_lag12,search_shui_fei_pc_duan_lag12
search_shui_fei_yi_dong_all_lag1,search_shui_fei_yi_dong_duan_lag1
search_shui_fei_yi_dong_all_lag2,search_shui_fei_yi_dong_duan_lag2
search_shui_fei_yi_dong_all_lag3,search_shui_fei_yi_dong_duan_lag3
search_shui_fei_yi_dong_all_lag6,search_shui_fei_yi_dong_duan_lag6
search_shui_fei_yi_dong_all_lag12,search_shui_fei_yi_dong_duan_lag12
search_xian_gou_pc_all_lag1,search_xian_gou_pc_duan_lag1
search_xian_gou_pc_all_lag2,search_xian_gou_pc_duan_lag2
search_xian_gou_pc_all_lag3,search_xian_gou_pc_duan_lag3
search_xian_gou_pc_all_lag6,search_xian_gou_pc_duan_lag6
search_xian_gou_pc_all_lag12,search_xian_gou_pc_duan_lag12
search_xian_gou_yi_dong_all_lag1,search_xian_gou_yi_dong_duan_lag1
search_xian_gou_yi_dong_all_lag2,search_xian_gou_yi_dong_duan_lag2
search_xian_gou_yi_dong_all_lag3,search_xian_gou_yi_dong_duan_lag3
search_xian_gou_yi_dong_all_lag6,search_xian_gou_yi_dong_duan_lag6
search_xian_gou_yi_dong_all_lag12,search_xian_gou_yi_dong_duan_lag12
search_xian_shou_pc_all_lag1,search_xian_shou_pc_duan_lag1
search_xian_shou_pc_all_lag2,search_xian_shou_pc_duan_lag2
search_xian_shou_pc_all_lag3,search_xian_shou_pc_duan_lag3
search_xian_shou_pc_all_lag6,search_xian_shou_pc_duan_lag6
search_xian_shou_pc_all_lag12,search_xian_shou_pc_duan_lag12
search_xian_shou_yi_dong_all_lag1,search_xian_shou_yi_dong_duan_lag1
search_xian_shou_yi_dong_all_lag2,search_xian_shou_yi_dong_duan_lag2
search_xian_shou_yi_dong_all_lag3,search_xian_shou_yi_dong_duan_lag3
search_xian_shou_yi_dong_all_lag6,search_xian_shou_yi_dong_duan_lag6
search_xian_shou_yi_dong_all_lag12,search_xian_shou_yi_dong_duan_lag12
search_xue_qu_fang_pc_all_lag1,search_xue_qu_fang_yi_dong_duan_lag1
search_xue_qu_fang_pc_all_lag2,search_xue_qu_fang_yi_dong_duan_lag2
search_xue_qu_fang_pc_all_lag3,search_xue_qu_fang_yi_dong_duan_lag3
search_xue_qu_fang_pc_all_lag6,search_xue_qu_fang_yi_dong_duan_lag6
search_xue_qu_fang_pc_all_lag12,search_xue_qu_fang_yi_dong_duan_lag12
search_xue_qu_fang_yi_dong_all_lag1,search_xue_qu_fang_pc_all_lag1
search_xue_qu_fang_yi_dong_all_lag2,search_xue_qu_fang_pc_all_lag2
search_xue_qu_fang_yi_dong_all_lag3,search_xue_qu_fang_pc_all_lag3
search_xue_qu_fang_yi_dong_all_lag6,search_xue_qu_fang_pc_all_lag6
search_xue_qu_fang_yi_dong_all_lag12,search_xue_qu_fang_pc_all_lag12
macro_year_end_registered_population_10k_lag2,macro_year_end_registered_population_10k_lag1
macro_year_end_registered_population_10k_lag3,macro_year_end_registered_population_10k_lag2
macro_year_end_registered_population_10k_lag6,macro_year_end_registered_population_10k_lag3
macro_year_end_registered_population_10k_lag12,macro_university_students_10k_yoy
macro_year_end_registered_population_10k_lag12,macro_kindergarten_students_10k_yoy
macro_year_end_registered_population_10k_lag12,macro_doctors_10k_yoy
macro_year_end_registered_population_10k_lag12,missing_macro_education_expenditure_10k
macro_year_end_registered_population_10k_lag12,macro_year_end_registered_population_10k_lag6
macro_total_households_10k_lag1,macro_year_end_registered_population_10k_lag12
macro_total_households_10k_lag2,macro_total_households_10k_lag1
macro_total_households_10k_lag3,macro_total_households_10k_lag2
macro_total_households_10k_lag6,macro_total_households_10k_lag3
macro_total_households_10k_lag12,macro_total_households_10k_lag6
macro_year_end_resident_population_10k_lag1,missing_macro_residential_development_investment_completed_10k
macro_year_end_resident_population_10k_lag2,macro_year_end_resident_population_10k_lag1
macro_year_end_resident_population_10k_lag3,macro_year_end_resident_population_10k_lag2
macro_year_end_resident_population_10k_lag12,macro_gdp_population_ratio_yoy
macro_year_end_resident_population_10k_lag12,macro_white_collar_service_vs_blue_collar_manufacturing_ratio_interp
macro_year_end_resident_population_10k_lag12,macro_per_capita_housing_area_sqm_interp
macro_year_end_total_employed_population_10k_lag1,macro_employed_population_interp
macro_year_end_total_employed_population_10k_lag2,macro_year_end_total_employed_population_10k_lag1
macro_year_end_total_employed_population_10k_lag3,macro_year_end_total_employed_population_10k_lag2
macro_year_end_urban_non_private_employees_10k_lag1,macro_year_end_resident_population_10k_lag3
macro_year_end_urban_non_private_employees_10k_lag2,macro_year_end_urban_non_private_employees_10k_lag1
macro_year_end_urban_non_private_employees_10k_lag3,macro_year_end_urban_non_private_employees_10k_lag2
macro_year_end_urban_non_private_employees_10k_lag6,macro_year_end_resident_population_10k_lag6
macro_year_end_urban_non_private_employees_10k_lag12,macro_year_end_resident_population_10k_lag12
macro_private_individual_and_other_employees_10k_lag2,macro_private_individual_and_other_employees_10k_lag1
macro_private_individual_and_other_employees_10k_lag3,macro_private_individual_and_other_employees_10k_lag2
macro_private_individual_and_other_employees_10k_lag12,macro_number_of_operating_bus_lines_yoy
macro_private_individual_and_other_employees_10k_lag12,macro_internet_broadband_access_ratio_yoy
macro_private_individual_and_other_employees_10k_lag12,macro_total_current_assets_10k_yoy
macro_private_individual_ratio_lag1,macro_total_households_10k_lag12
macro_private_individual_ratio_lag2,macro_private_individual_ratio_lag1
macro_private_individual_ratio_lag3,macro_private_individual_ratio_lag2
macro_private_individual_ratio_lag6,macro_private_individual_ratio_lag3
macro_national_year_end_total_population_10k_lag2,macro_year_end_urban_non_private_employees_10k_lag3
macro_national_year_end_total_population_10k_lag2,macro_national_year_end_total_population_10k_lag1
macro_national_year_end_total_population_10k_lag3,macro_national_year_end_total_population_10k_lag2
macro_national_year_end_total_population_10k_lag6,macro_year_end_urban_non_private_employees_10k_lag6
macro_national_year_end_total_population_10k_lag12,macro_year_end_urban_non_private_employees_10k_lag12
macro_resident_registered_ratio_lag2,macro_resident_registered_ratio_lag1
macro_resident_registered_ratio_lag3,macro_national_year_end_total_population_10k_lag3
macro_resident_registered_ratio_lag3,macro_resident_registered_ratio_lag2
macro_resident_registered_ratio_lag6,macro_national_year_end_total_population_10k_lag6
macro_resident_registered_ratio_lag12,macro_engel_coefficient_interp
macro_resident_registered_ratio_lag12,macro_national_year_end_total_population_10k_lag12
macro_under_18_10k_lag2,macro_under_18_10k_lag1
macro_under_18_10k_lag3,macro_private_individual_ratio_lag6
macro_under_18_10k_lag3,macro_under_18_10k_lag2
macro_under_18_10k_lag6,macro_under_18_10k_lag3
macro_under_18_10k_lag12,macro_private_individual_ratio_lag12
macro_under_18_10k_lag12,macro_under_18_10k_lag6
macro_18_60_years_10k_lag2,macro_18_60_years_10k_lag1
macro_18_60_years_10k_lag3,macro_18_60_years_10k_lag2
macro_18_60_years_10k_lag6,macro_18_60_years_10k_lag3
macro_18_60_years_10k_lag12,macro_under_18_10k_lag12
macro_over_60_years_10k_lag1,macro_18_60_years_10k_lag6
macro_over_60_years_10k_lag1,macro_18_60_years_10k_lag12
macro_over_60_years_10k_lag2,macro_over_60_years_10k_lag1
macro_over_60_years_10k_lag3,macro_over_60_years_10k_lag2
macro_over_60_years_10k_lag6,macro_over_60_years_10k_lag3
macro_total_lag2,macro_total_lag1
macro_total_lag3,macro_over_60_years_10k_lag6
macro_total_lag3,macro_total_lag2
macro_total_lag6,macro_total_lag3
macro_total_lag12,macro_over_60_years_10k_lag12
macro_total_lag12,macro_total_lag6
macro_under_18_percent_lag1,macro_total_lag12
macro_under_18_percent_lag2,macro_under_18_percent_lag1
macro_under_18_percent_lag3,macro_under_18_percent_lag2
macro_under_18_percent_lag6,macro_under_18_percent_lag3
macro_18_60_years_percent_lag1,macro_under_18_percent_lag6
macro_18_60_years_percent_lag1,macro_under_18_percent_lag12
macro_18_60_years_percent_lag2,macro_18_60_years_percent_lag1
macro_18_60_years_percent_lag3,macro_18_60_years_percent_lag2
macro_18_60_years_percent_lag6,macro_18_60_years_percent_lag3
macro_18_60_years_percent_lag12,macro_18_60_years_percent_lag6
macro_over_60_years_percent_lag1,macro_private_individual_and_other_employees_10k_lag3
macro_over_60_years_percent_lag2,macro_over_60_years_percent_lag1
macro_over_60_years_percent_lag3,macro_over_60_years_percent_lag2
macro_over_60_years_percent_lag6,macro_private_individual_and_other_employees_10k_lag6
macro_over_60_years_percent_lag12,macro_18_60_years_percent_yoy
macro_over_60_years_percent_lag12,macro_private_individual_and_other_employees_10k_lag12
macro_gdp_100m_lag2,macro_gdp_100m_lag1
macro_gdp_100m_lag3,macro_gdp_100m_lag2
macro_gdp_100m_lag6,macro_gdp_100m_lag3
macro_gdp_100m_lag12,macro_18_60_years_percent_lag12
macro_primary_industry_100m_lag1,macro_gdp_100m_lag12
macro_primary_industry_100m_lag2,macro_primary_industry_100m_lag1
macro_primary_industry_100m_lag3,macro_gdp_100m_lag6
macro_primary_industry_100m_lag3,macro_primary_industry_100m_lag2
macro_primary_industry_100m_lag6,macro_primary_industry_100m_lag3
macro_secondary_industry_100m_lag1,macro_primary_industry_100m_lag12
macro_secondary_industry_100m_lag2,macro_secondary_industry_100m_lag1
macro_secondary_industry_100m_lag3,macro_primary_industry_100m_lag6
macro_secondary_industry_100m_lag3,macro_secondary_industry_100m_lag2
macro_secondary_industry_100m_lag6,macro_secondary_industry_100m_lag3
macro_tertiary_industry_100m_lag2,macro_secondary_industry_100m_lag6
macro_tertiary_industry_100m_lag2,macro_tertiary_industry_100m_lag1
macro_tertiary_industry_100m_lag3,macro_tertiary_industry_100m_lag2
macro_tertiary_industry_100m_lag6,macro_tertiary_industry_100m_lag3
macro_tertiary_industry_100m_lag12,macro_secondary_industry_100m_lag12
macro_gdp_per_capita_yuan_lag2,macro_gdp_per_capita_yuan_lag1
macro_gdp_per_capita_yuan_lag3,macro_gdp_per_capita_yuan_lag2
macro_gdp_per_capita_yuan_lag12,macro_retail_sales_growth_rate_interp
macro_gdp_per_capita_yuan_lag12,macro_engel_coefficient_yoy
macro_gdp_per_capita_yuan_lag12,macro_per_capita_housing_area_sqm_yoy
macro_gdp_per_capita_yuan_lag12,macro_road_area_10k_sqm_yoy
macro_national_gdp_100m_lag1,macro_tertiary_industry_100m_lag6
macro_national_gdp_100m_lag1,macro_tertiary_industry_100m_lag12
macro_national_gdp_100m_lag2,macro_national_gdp_100m_lag1
macro_national_gdp_100m_lag3,macro_national_gdp_100m_lag2
macro_national_gdp_100m_lag6,macro_national_gdp_100m_lag3
macro_gdp_population_ratio_lag2,macro_gdp_population_ratio_lag1
macro_gdp_population_ratio_lag3,macro_gdp_population_ratio_lag2
macro_secondary_industry_development_gdp_share_lag2,macro_secondary_industry_development_gdp_share_lag1
macro_secondary_industry_development_gdp_share_lag12,macro_primary_industry_percent_yoy
macro_tertiary_industry_development_gdp_share_lag1,macro_per_capita_disposable_income_index_previous_year_100_interp
macro_tertiary_industry_development_gdp_share_lag2,macro_tertiary_industry_development_gdp_share_lag1
macro_tertiary_industry_development_gdp_share_lag3,macro_tertiary_industry_development_gdp_share_lag2
macro_employed_population_lag1,macro_national_gdp_100m_lag12
macro_employed_population_lag2,macro_year_end_total_employed_population_10k_lag3
macro_employed_population_lag2,macro_employed_population_lag1
macro_employed_population_lag3,macro_employed_population_lag2
macro_employed_population_lag6,macro_year_end_total_employed_population_10k_lag6
macro_employed_population_lag12,macro_year_end_total_employed_population_10k_lag12
macro_primary_industry_percent_lag2,macro_national_gdp_100m_lag6
macro_primary_industry_percent_lag2,macro_tertiary_industry_development_gdp_share_lag3
macro_primary_industry_percent_lag2,macro_primary_industry_percent_lag1
macro_primary_industry_percent_lag3,macro_primary_industry_percent_lag2
macro_primary_industry_percent_lag6,macro_tertiary_industry_development_gdp_share_lag6
macro_primary_industry_percent_lag6,macro_primary_industry_percent_lag3
macro_primary_industry_percent_lag12,macro_tertiary_industry_development_gdp_share_lag12
macro_secondary_industry_percent_lag2,macro_secondary_industry_percent_lag1
macro_secondary_industry_percent_lag3,macro_gdp_per_capita_yuan_lag3
macro_secondary_industry_percent_lag3,macro_secondary_industry_percent_lag2
macro_secondary_industry_percent_lag6,macro_gdp_per_capita_yuan_lag6
macro_secondary_industry_percent_lag12,macro_gdp_per_capita_yuan_lag12
macro_tertiary_industry_percent_lag2,macro_tertiary_industry_percent_lag1
macro_tertiary_industry_percent_lag3,macro_gdp_population_ratio_lag3
macro_tertiary_industry_percent_lag3,macro_tertiary_industry_percent_lag2
macro_tertiary_industry_percent_lag6,macro_gdp_population_ratio_lag6
macro_tertiary_industry_percent_lag6,macro_primary_industry_percent_lag6
macro_tertiary_industry_percent_lag12,macro_gdp_population_ratio_lag12
macro_tertiary_industry_percent_lag12,macro_primary_industry_percent_lag12
macro_white_collar_service_vs_blue_collar_manufacturing_ratio_lag3,macro_resident_registered_ratio_lag3
macro_white_collar_service_vs_blue_collar_manufacturing_ratio_lag6,macro_resident_registered_ratio_lag6
macro_white_collar_service_vs_blue_collar_manufacturing_ratio_lag12,macro_resident_registered_ratio_lag12
macro_general_public_budget_revenue_100m_lag2,macro_general_public_budget_revenue_100m_lag1
macro_general_public_budget_revenue_100m_lag3,macro_general_public_budget_revenue_100m_lag2
macro_personal_income_tax_100m_lag1,macro_general_public_budget_revenue_100m_lag3
macro_personal_income_tax_100m_lag2,macro_personal_income_tax_100m_lag1
macro_personal_income_tax_100m_lag3,macro_personal_income_tax_100m_lag2
macro_personal_income_tax_100m_lag6,macro_general_public_budget_revenue_100m_lag6
macro_personal_income_tax_100m_lag6,macro_personal_income_tax_100m_lag3
macro_personal_income_tax_100m_lag12,macro_general_public_budget_revenue_100m_lag12
macro_per_capita_personal_income_tax_yuan_lag1,macro_personal_income_tax_100m_lag6
macro_per_capita_personal_income_tax_yuan_lag2,macro_per_capita_personal_income_tax_yuan_lag1
macro_per_capita_personal_income_tax_yuan_lag3,macro_per_capita_personal_income_tax_yuan_lag2
macro_per_capita_personal_income_tax_yuan_lag6,macro_per_capita_personal_income_tax_yuan_lag3
macro_per_capita_personal_income_tax_yuan_lag12,macro_personal_income_tax_100m_lag12
macro_general_public_budget_expenditure_100m_lag2,macro_general_public_budget_expenditure_100m_lag1
macro_general_public_budget_expenditure_100m_lag3,macro_general_public_budget_expenditure_100m_lag2
macro_general_public_budget_expenditure_100m_lag6,macro_per_capita_personal_income_tax_yuan_lag6
macro_general_public_budget_expenditure_100m_lag6,macro_general_public_budget_expenditure_100m_lag3
macro_general_public_budget_expenditure_100m_lag12,macro_per_capita_personal_income_tax_yuan_lag12
macro_total_retail_sales_of_consumer_goods_100m_lag1,macro_general_public_budget_expenditure_100m_lag12
macro_total_retail_sales_of_consumer_goods_100m_lag2,macro_total_retail_sales_of_consumer_goods_100m_lag1
macro_total_retail_sales_of_consumer_goods_100m_lag3,macro_total_retail_sales_of_consumer_goods_100m_lag2
macro_urban_consumer_price_index_previous_year_100_lag2,macro_urban_consumer_price_index_previous_year_100_lag1
macro_urban_consumer_price_index_previous_year_100_lag3,macro_urban_consumer_price_index_previous_year_100_lag2
macro_urban_consumer_price_index_previous_year_100_lag12,macro_over_60_years_percent_yoy
macro_urban_consumer_price_index_previous_year_100_lag12,macro_employed_population_yoy
macro_annual_average_wage_urban_non_private_employees_yuan_lag1,macro_tertiary_industry_percent_lag3
macro_annual_average_wage_urban_non_private_employees_yuan_lag1,macro_general_public_budget_expenditure_100m_lag6
macro_annual_average_wage_urban_non_private_employees_yuan_lag2,macro_annual_average_wage_urban_non_private_employees_yuan_lag1
macro_annual_average_wage_urban_non_private_employees_yuan_lag3,macro_annual_average_wage_urban_non_private_employees_yuan_lag2
macro_annual_average_wage_urban_non_private_employees_yuan_lag6,macro_tertiary_industry_percent_lag6
macro_annual_average_wage_urban_non_private_employees_yuan_lag6,macro_annual_average_wage_urban_non_private_employees_yuan_lag3
macro_annual_average_wage_urban_non_private_employees_yuan_lag12,macro_tertiary_industry_percent_lag12
macro_annual_average_wage_urban_non_private_employees_yuan_lag12,macro_annual_average_wage_urban_non_private_employees_yuan_lag6
macro_annual_average_wage_urban_non_private_on_duty_employees_yuan_lag1,macro_annual_average_wage_urban_non_private_employees_yuan_lag12
macro_annual_average_wage_urban_non_private_on_duty_employees_yuan_lag2,macro_annual_average_wage_urban_non_private_on_duty_employees_yuan_lag1
macro_annual_average_wage_urban_non_private_on_duty_employees_yuan_lag3,macro_annual_average_wage_urban_non_private_on_duty_employees_yuan_lag2
